,user,timestamp,hours,project
12267,samwell,2018-07-04 00:00:00,5.0,project-73
12268,samwell,2018-07-05 12:16:50,3.0,project-00
12269,samwell,2018-07-05 12:16:50,2.75,project-20
12270,samwell,2018-07-06 00:00:00,6.0,project-00
12271,samwell,2018-07-10 00:00:00,7.0,project-00
12272,samwell,2018-07-11 10:55:03,8.0,project-00
12273,samwell,2018-07-12 00:00:00,6.0,project-00
12274,samwell,2018-07-13 09:22:21,8.0,project-00
12275,samwell,2018-07-15 00:00:00,1.5,project-00
12276,samwell,2018-07-18 11:28:39,5.5,project-00
12277,samwell,2018-07-18 11:28:39,0.25,project-29
12278,samwell,2018-07-23 09:41:02,3.0,project-00
12279,samwell,2018-07-25 09:19:55,4.0,project-00
12280,samwell,2018-07-25 09:19:55,0.5,project-10
12281,samwell,2018-07-25 09:19:55,1.25,security
12282,samwell,2018-07-27 08:51:06,0.5,learning
12283,samwell,2018-07-27 08:51:06,3.5,project-00
12284,samwell,2018-07-27 08:51:06,3.0,project-10
12285,samwell,2018-07-29 00:00:00,1.5,project-00
12286,samwell,2018-08-03 09:16:06,0.5,project-00
12287,samwell,2018-08-03 09:16:06,7.0,project-10
12288,samwell,2018-08-08 08:13:47,5.0,project-10
12289,samwell,2018-08-09 00:00:00,1.0,project-07
12290,samwell,2018-08-09 00:00:00,5.5,project-10
12291,samwell,2018-08-09 00:00:00,0.25,project-20
12292,samwell,2018-08-10 10:30:05,6.0,project-00
12293,samwell,2018-08-10 10:30:05,1.5,project-07
12294,samwell,2018-08-14 00:00:00,2.5,project-00
12295,samwell,2018-08-14 00:00:00,3.0,project-10
12296,samwell,2018-08-14 00:00:00,1.5,project-20
12297,samwell,2018-08-15 10:06:55,2.0,project-00
12298,samwell,2018-08-15 10:06:55,6.0,project-10
12299,samwell,2018-08-22 09:54:45,0.5,opsandadmin
12300,samwell,2018-08-22 09:54:45,3.5,project-00
12301,samwell,2018-08-22 09:54:45,3.0,project-10
12302,samwell,2018-08-23 00:00:00,1.0,project-10
12303,samwell,2018-08-24 09:53:04,5.0,learning
12304,samwell,2018-08-24 09:53:04,2.0,project-00
12305,samwell,2018-08-28 10:26:20,0.5,opsandadmin
12306,samwell,2018-08-28 10:26:20,4.5,project-00
12307,samwell,2018-08-28 10:26:20,2.0,project-73
12308,samwell,2018-08-29 00:00:00,5.0,project-00
12309,samwell,2018-08-29 00:00:00,2.0,project-73
12310,samwell,2018-08-30 00:00:00,6.0,project-00
12311,samwell,2018-08-30 00:00:00,1.0,project-73
12312,samwell,2018-08-31 00:00:00,5.0,project-00
12313,samwell,2018-09-03 00:00:00,0.5,opsandadmin
12314,samwell,2018-09-03 00:00:00,7.0,project-00
12315,samwell,2018-09-03 00:00:00,0.5,project-10
12316,samwell,2018-09-04 10:17:38,0.25,cultureandmanagement
12317,samwell,2018-09-04 10:17:38,0.75,opsandadmin
12318,samwell,2018-09-04 10:17:38,6.0,project-00
12319,samwell,2018-09-06 00:00:00,0.5,cultureandmanagement
12320,samwell,2018-09-06 00:00:00,6.5,project-00
12321,samwell,2018-09-07 10:20:48,1.25,opsandadmin
12322,samwell,2018-09-07 10:20:48,6.0,project-00
12323,samwell,2018-09-10 00:00:00,2.0,engineering
12324,samwell,2018-09-10 00:00:00,1.5,opsandadmin
12325,samwell,2018-09-10 00:00:00,3.5,project-43
12326,samwell,2018-09-11 00:00:00,0.5,engineering
12327,samwell,2018-09-11 00:00:00,1.5,project-00
12328,samwell,2018-09-11 00:00:00,5.5,project-43
12329,samwell,2018-09-13 10:04:00,0.75,project-00
12330,samwell,2018-09-13 10:04:00,7.0,project-43
12331,samwell,2018-09-14 08:11:45,7.0,project-00
12332,samwell,2018-09-17 09:55:53,1.5,engineering
12333,samwell,2018-09-17 09:55:53,0.5,learning
12334,samwell,2018-09-17 09:55:53,0.5,opsandadmin
12335,samwell,2018-09-17 09:55:53,3.0,project-00
12336,samwell,2018-09-17 09:55:53,1.5,project-43
12337,samwell,2018-09-18 00:00:00,4.0,project-00
12338,samwell,2018-09-18 00:00:00,3.0,project-43
12339,samwell,2018-09-20 00:00:00,2.5,engineering
12340,samwell,2018-09-20 00:00:00,3.5,project-00
12341,samwell,2018-09-21 10:06:43,0.75,cultureandmanagement
12342,samwell,2018-09-21 10:06:43,3.0,engineering
12343,samwell,2018-09-21 10:06:43,3.5,project-00
12344,samwell,2018-09-25 00:00:00,1.0,project-00
12345,samwell,2018-09-25 00:00:00,6.0,project-73
12346,samwell,2018-09-26 10:01:53,1.0,learning
12347,samwell,2018-09-26 10:01:53,4.5,project-00
12348,samwell,2018-09-26 10:01:53,1.5,project-73
12349,samwell,2018-09-27 00:00:00,4.0,project-73
12350,samwell,2018-09-28 00:00:00,1.0,project-00
12351,samwell,2018-09-28 00:00:00,6.0,project-73
12352,samwell,2018-10-04 09:51:17,0.5,cultureandmanagement
12353,samwell,2018-10-04 09:51:17,3.5,project-00
12354,samwell,2018-10-04 09:51:17,4.0,project-73
12355,samwell,2018-10-09 00:00:00,4.0,project-00
12356,samwell,2018-10-10 08:41:40,3.0,project-00
12357,samwell,2018-10-30 10:59:40,8.5,project-30
12358,samwell,2018-11-07 00:00:00,0.75,learning
12359,samwell,2018-11-07 00:00:00,7.0,project-30
12360,samwell,2018-11-08 08:03:35,2.0,engineering
12361,samwell,2018-11-08 08:03:35,3.0,project-30
12362,samwell,2018-11-09 00:00:00,2.0,engineering
12363,samwell,2018-11-09 00:00:00,4.0,project-00
12364,samwell,2018-11-09 00:00:00,1.5,project-30
12365,samwell,2018-11-12 00:00:00,0.5,transit
12366,samwell,2018-11-13 10:11:57,1.25,bizdev
12367,samwell,2018-11-13 10:11:57,6.75,project-26
12368,samwell,2018-11-16 00:00:00,2.0,engineering
12369,samwell,2018-11-16 00:00:00,2.0,learning
12370,samwell,2018-11-16 00:00:00,3.0,project-30
12371,samwell,2018-11-22 10:25:18,7.5,project-26
12372,samwell,2017-07-21 07:20:00,1.5,project-73
12373,samwell,2017-08-22 08:42:00,0.5,opsandadmin
12374,samwell,2017-08-22 08:42:00,3.0,project-73
12375,samwell,2018-08-23 00:00:00,5.5,project-00
12376,samwell,2017-11-23 00:00:00,7.5,project-73
12377,samwell,2017-10-23 08:32:00,1.5,opsandadmin
12378,samwell,2018-06-26 00:00:00,2.0,project-07
12379,samwell,2017-11-27 10:08:00,1.0,cultureandmanagement
12380,samwell,2017-11-29 00:00:00,1.0,learning
12381,samwell,2017-07-31 09:16:00,1.0,project-73
12382,samwell,2018-04-04 00:00:00,1.0,engineering
12383,samwell,2018-01-04 00:00:00,0.75,hiring
12384,samwell,2017-11-06 09:13:00,1.0,opsandadmin
12385,samwell,2017-07-07 09:34:00,6.0,project-13
12386,samwell,2017-11-07 10:15:00,7.0,engineering
12387,sansa,2018-07-10 13:00:00,0.5,bizdev
12388,sansa,2018-07-24 10:48:00,1.0,learning
12389,sansa,2018-08-07 00:00:00,5.54,bizdev
12390,sansa,2018-08-09 00:00:00,3.5,blogideas
12391,sansa,2018-08-13 15:00:00,2.0,bizdev
12392,sansa,2018-08-13 15:00:00,0.5,blogideas
12393,sansa,2018-08-15 15:45:00,5.12,bizdev
12394,sansa,2018-08-16 14:35:00,1.5,website
12395,sansa,2018-08-17 10:56:00,3.37,bizdev
12396,sansa,2018-08-17 10:56:00,0.87,project-27
12397,sansa,2018-08-22 13:37:00,1.0,project-05
12398,sansa,2018-08-23 00:00:00,1.37,project-00
12399,sansa,2018-08-26 00:00:00,0.5,project-00
12400,sansa,2018-08-29 12:48:00,0.33,website
12401,sansa,2018-09-11 00:00:00,1.0,transit
12402,sansa,2018-09-12 13:23:00,0.98,project-32
12403,sansa,2018-09-21 00:00:00,2.0,website
12404,sansa,2018-09-25 11:57:00,0.73,website
12405,sansa,2018-09-26 14:59:00,0.33,project-51
12406,sansa,2018-09-26 14:59:00,0.75,website
12407,sansa,2018-09-28 12:45:00,1.5,project-43
12408,sansa,2018-10-01 00:00:00,1.0,opsandadmin
12409,sansa,2018-07-10 13:00:00,3.0,onboarding
12410,sansa,2018-10-10 10:19:00,3.42,project-25
12411,sansa,2018-10-01 00:00:00,2.5,project-51
12412,sansa,2018-10-04 10:23:00,1.0,transit
12413,sansa,2018-10-15 11:43:00,0.5,project-32
12414,sansa,2018-10-17 00:00:00,1.55,bizdev
12415,sansa,2018-10-17 00:00:00,0.45,project-25
12416,sansa,2018-10-17 00:00:00,1.97,project-51
12417,sansa,2018-10-22 00:00:00,0.5,project-51
12418,sansa,2018-10-24 00:00:00,1.0,project-25
12419,sansa,2018-10-25 00:00:00,0.5,project-25
12420,sansa,2018-10-29 00:00:00,0.85,website
12421,sansa,2018-10-31 00:00:00,1.0,learning
12422,sansa,2018-09-11 00:00:00,1.22,bizdev
12423,sansa,2018-11-06 10:36:00,0.33,bizdev
12424,sansa,2018-11-12 00:00:00,1.0,marketing
12425,sansa,2018-11-13 00:00:00,1.0,project-66
12426,sansa,2018-11-21 00:00:00,1.5,learning
12427,sansa,2018-11-26 11:48:00,2.0,transit
12428,sansa,2018-09-12 13:23:00,0.52,bizdev
12429,sansa,2018-07-13 12:19:00,6.0,learning
12430,sansa,2018-04-14 00:00:00,0.75,blogideas
12431,sansa,2018-10-17 00:00:00,1.0,bizdev
12432,sansa,2018-10-18 00:00:00,0.5,pm
12433,sansa,2018-08-02 00:00:00,3.75,blogideas
12434,sansa,2018-08-20 00:00:00,0.32,datastrategy
12435,sansa,2018-08-20 00:00:00,1.0,project-05
12436,sansa,2018-04-14 00:00:00,8.15,bizdev
12437,sansa,2018-04-14 00:00:00,1.57,blogideas
12438,sansa,2018-04-14 00:00:00,0.52,datastrategy
12439,sansa,2018-04-14 00:00:00,0.92,website
12440,sansa,2018-07-09 11:13:58,3.0,bizdev
12441,sansa,2018-07-09 11:13:58,1.0,onboarding
12442,sansa,2018-07-10 13:00:34,2.0,bizdev
12443,sansa,2018-07-10 13:00:34,1.5,learning
12444,sansa,2018-07-11 16:14:04,3.0,bizdev
12445,sansa,2018-07-11 16:14:04,2.5,learning
12446,sansa,2018-07-11 16:14:04,1.5,onboarding
12447,sansa,2018-07-12 15:30:11,3.0,bizdev
12448,sansa,2018-07-12 15:30:11,8.0,learning
12449,sansa,2018-07-13 12:19:04,3.0,bizdev
12450,sansa,2018-07-15 16:56:33,1.0,bizdev
12451,sansa,2018-07-15 16:56:33,1.0,learning
12452,sansa,2018-07-16 14:37:59,4.25,bizdev
12453,sansa,2018-07-16 14:37:59,1.5,datastrategy
12454,sansa,2018-07-16 14:37:59,0.5,opsandadmin
12455,sansa,2018-07-16 14:37:59,1.75,project-27
12456,sansa,2018-07-17 09:36:18,7.5,bizdev
12457,sansa,2018-07-18 11:03:57,7.5,bizdev
12458,sansa,2018-07-18 11:03:57,1.0,datastrategy
12459,sansa,2018-07-18 11:03:57,1.0,learning
12460,sansa,2018-07-18 11:03:57,0.5,onboarding
12461,sansa,2018-07-18 11:03:57,1.0,project-27
12462,sansa,2018-07-19 13:32:22,4.0,bizdev
12463,sansa,2018-07-19 13:32:22,6.0,learning
12464,sansa,2018-07-20 14:13:58,3.5,bizdev
12465,sansa,2018-07-20 14:13:58,4.5,learning
12466,sansa,2018-07-23 14:26:18,6.0,bizdev
12467,sansa,2018-07-23 14:26:18,1.0,blogideas
12468,sansa,2018-07-23 14:26:18,0.75,cultureandmanagement
12469,sansa,2018-07-23 14:26:18,1.0,datastrategy
12470,sansa,2018-07-23 14:26:18,3.0,learning
12471,sansa,2018-07-24 10:48:24,2.0,bizdev
12472,sansa,2018-07-24 10:48:24,5.5,project-27
12473,sansa,2018-07-25 14:32:36,1.5,cultureandmanagement
12474,sansa,2018-07-25 14:32:36,5.0,datastrategy
12475,sansa,2018-07-25 14:32:36,3.0,learning
12476,sansa,2018-07-26 15:30:25,5.5,bizdev
12477,sansa,2018-07-26 15:30:25,0.5,blogideas
12478,sansa,2018-07-26 15:30:25,2.0,learning
12479,sansa,2018-07-26 15:30:25,1.5,security
12480,sansa,2018-07-27 15:47:30,4.0,blogideas
12481,sansa,2018-07-27 15:47:30,3.5,learning
12482,sansa,2018-07-27 15:47:30,1.75,project-27
12483,sansa,2018-07-29 12:39:19,3.0,blogideas
12484,sansa,2018-07-30 13:33:12,2.5,bizdev
12485,sansa,2018-07-30 13:33:12,5.0,blogideas
12486,sansa,2018-07-30 13:33:12,1.0,datastrategy
12487,sansa,2018-07-31 15:15:07,2.5,blogideas
12488,sansa,2018-07-31 15:15:07,3.0,datastrategy
12489,sansa,2018-07-31 15:15:07,2.5,project-27
12490,sansa,2018-08-01 00:00:00,3.0,blogideas
12491,sansa,2018-08-01 00:00:00,5.0,datastrategy
12492,sansa,2018-08-01 00:00:00,1.5,learning
12493,sansa,2018-08-01 00:00:00,1.0,security
12494,sansa,2018-08-02 00:00:00,6.0,bizdev
12495,sansa,2018-08-03 00:00:00,2.85,bizdev
12496,sansa,2018-08-03 00:00:00,1.75,blogideas
12497,sansa,2018-08-03 00:00:00,8.0,project-00
12498,sansa,2018-08-06 15:41:13,3.09,bizdev
12499,sansa,2018-08-06 15:41:13,3.43,blogideas
12500,sansa,2018-08-06 15:41:13,0.47,cultureandmanagement
12501,sansa,2018-08-06 15:41:13,0.68,datastrategy
12502,sansa,2018-08-06 15:41:13,0.32,opsandadmin
12503,sansa,2018-08-06 15:41:13,0.5,project-27
12504,sansa,2018-08-07 00:00:00,2.82,bizdev
12505,sansa,2018-08-07 00:00:00,0.55,blogideas
12506,sansa,2018-08-07 00:00:00,0.9,learning
12507,sansa,2018-08-07 00:00:00,0.7,project-00
12508,sansa,2018-08-08 00:00:00,1.85,bizdev
12509,sansa,2018-08-08 00:00:00,4.0,blogideas
12510,sansa,2018-08-08 00:00:00,1.27,datastrategy
12511,sansa,2018-08-08 00:00:00,2.13,learning
12512,sansa,2018-08-09 00:00:00,1.0,learning
12513,sansa,2018-08-09 00:00:00,4.5,project-00
12514,sansa,2018-08-10 00:00:00,1.0,blogideas
12515,sansa,2018-08-10 00:00:00,0.5,datastrategy
12516,sansa,2018-08-10 00:00:00,6.17,project-00
12517,sansa,2018-08-13 15:00:29,5.08,bizdev
12518,sansa,2018-08-13 15:00:29,1.33,blogideas
12519,sansa,2018-08-13 15:00:29,0.5,cultureandmanagement
12520,sansa,2018-08-13 15:00:29,1.38,project-00
12521,sansa,2018-08-15 15:45:48,3.0,bizdev
12522,sansa,2018-08-15 15:45:48,1.5,blogideas
12523,sansa,2018-08-15 15:45:48,1.0,project-05
12524,sansa,2018-08-15 15:45:48,1.0,website
12525,sansa,2018-08-16 14:35:58,0.75,bizdev
12526,sansa,2018-08-16 14:35:58,1.25,blogideas
12527,sansa,2018-08-16 14:35:58,1.0,cultureandmanagement
12528,sansa,2018-08-16 14:35:58,5.5,website
12529,sansa,2018-08-17 10:56:39,2.82,bizdev
12530,sansa,2018-08-17 10:56:39,0.88,learning
12531,sansa,2018-08-20 00:00:00,2.3,bizdev
12532,sansa,2018-08-20 00:00:00,0.73,datastrategy
12533,sansa,2018-08-20 00:00:00,1.0,opsandadmin
12534,sansa,2018-08-20 00:00:00,4.76,project-05
12535,sansa,2018-08-20 00:00:00,0.15,security
12536,sansa,2018-08-21 14:25:36,1.5,bizdev
12537,sansa,2018-08-22 13:37:45,2.65,bizdev
12538,sansa,2018-08-22 13:37:45,1.83,hiring
12539,sansa,2018-08-22 13:37:45,0.65,project-00
12540,sansa,2018-08-22 13:37:45,2.6799999999999997,project-05
12541,sansa,2018-08-22 13:37:45,1.0,website
12542,sansa,2018-08-23 00:00:00,4.33,bizdev
12543,sansa,2018-08-23 00:00:00,3.03,learning
12544,sansa,2018-08-23 00:00:00,0.38,project-00
12545,sansa,2018-08-23 00:00:00,0.45,project-05
12546,sansa,2018-08-23 00:00:00,0.67,project-69
12547,sansa,2018-08-24 12:57:26,9.549999999999999,bizdev
12548,sansa,2018-08-26 00:00:00,2.0,bizdev
12549,sansa,2018-08-27 15:36:59,8.0,bizdev
12550,sansa,2018-08-27 15:36:59,1.0,project-00
12551,sansa,2018-08-28 13:41:27,0.5,bizdev
12552,sansa,2018-08-28 13:41:27,1.0,project-69
12553,sansa,2018-08-28 13:41:27,1.5,transit
12554,sansa,2018-08-28 13:41:27,2.0,website
12555,sansa,2018-08-29 12:48:31,4.0,bizdev
12556,sansa,2018-08-29 12:48:31,0.48,cultureandmanagement
12557,sansa,2018-08-29 12:48:31,1.85,learning
12558,sansa,2018-08-29 12:48:31,1.0,project-69
12559,sansa,2018-08-29 12:48:31,2.09,website
12560,sansa,2018-08-30 11:04:44,1.0,bizdev
12561,sansa,2018-08-30 11:04:44,1.5,transit
12562,sansa,2018-08-30 11:04:44,4.0,website
12563,sansa,2018-08-31 00:00:00,6.0,bizdev
12564,sansa,2018-08-31 00:00:00,0.2,project-51
12565,sansa,2018-08-31 00:00:00,1.5,website
12566,sansa,2018-09-03 00:00:00,4.0,bizdev
12567,sansa,2018-09-03 00:00:00,1.0,cultureandmanagement
12568,sansa,2018-09-03 00:00:00,0.5,datastrategy
12569,sansa,2018-09-03 00:00:00,5.0,project-51
12570,sansa,2018-09-03 00:00:00,1.5,transit
12571,sansa,2018-09-04 22:37:42,2.2199999999999998,bizdev
12572,sansa,2018-09-04 22:37:42,0.67,blogideas
12573,sansa,2018-09-04 22:37:42,2.4299999999999997,cultureandmanagement
12574,sansa,2018-09-04 22:37:42,0.82,project-05
12575,sansa,2018-09-04 22:37:42,2.62,project-32
12576,sansa,2018-09-04 22:37:42,2.33,project-51
12577,sansa,2018-09-04 22:37:42,2.0,website
12578,sansa,2018-09-05 00:00:00,3.0,brief
12579,sansa,2018-09-05 00:00:00,3.0,project-51
12580,sansa,2018-09-05 00:00:00,2.0,project-69
12581,sansa,2018-09-05 00:00:00,1.0,website
12582,sansa,2018-09-06 00:00:00,3.65,bizdev
12583,sansa,2018-09-06 00:00:00,1.0,opsandadmin
12584,sansa,2018-09-06 00:00:00,0.5,project-05
12585,sansa,2018-09-06 00:00:00,1.55,project-32
12586,sansa,2018-09-07 13:42:11,1.8,bizdev
12587,sansa,2018-09-07 13:42:11,4.53,project-32
12588,sansa,2018-09-07 13:42:11,0.48,project-43
12589,sansa,2018-09-07 13:42:11,1.28,project-51
12590,sansa,2018-09-10 00:00:00,6.52,bizdev
12591,sansa,2018-09-10 00:00:00,0.77,opsandadmin
12592,sansa,2018-09-10 00:00:00,1.5,project-32
12593,sansa,2018-09-10 00:00:00,0.55,project-51
12594,sansa,2018-09-11 00:00:00,7.25,bizdev
12595,sansa,2018-09-11 00:00:00,0.65,project-51
12596,sansa,2018-09-11 00:00:00,1.0,transit
12597,sansa,2018-09-12 13:23:16,7.6,bizdev
12598,sansa,2018-09-12 13:23:16,1.25,project-51
12599,sansa,2018-09-12 13:23:16,0.78,project-59
12600,sansa,2018-09-13 00:00:00,1.0,pm
12601,sansa,2018-09-13 00:00:00,8.0,project-59
12602,sansa,2018-09-14 13:53:22,4.5,bizdev
12603,sansa,2018-09-14 13:53:22,1.0,project-01
12604,sansa,2018-09-14 13:53:22,1.0,project-32
12605,sansa,2018-09-14 13:53:22,2.0,project-59
12606,sansa,2018-09-14 13:53:22,0.5,website
12607,sansa,2018-09-17 00:00:00,4.5,bizdev
12608,sansa,2018-09-17 00:00:00,0.67,datastrategy
12609,sansa,2018-09-17 00:00:00,0.75,opsandadmin
12610,sansa,2018-09-17 00:00:00,0.33,project-00
12611,sansa,2018-09-17 00:00:00,0.5,project-01
12612,sansa,2018-09-17 00:00:00,0.48,project-32
12613,sansa,2018-09-17 00:00:00,1.25,project-51
12614,sansa,2018-09-17 00:00:00,1.0,transit
12615,sansa,2018-09-18 00:00:00,6.0,bizdev
12616,sansa,2018-09-18 00:00:00,0.3,blogideas
12617,sansa,2018-09-18 00:00:00,0.3,learning
12618,sansa,2018-09-18 00:00:00,1.0,project-00
12619,sansa,2018-09-18 00:00:00,1.0,project-01
12620,sansa,2018-09-18 00:00:00,1.0,project-51
12621,sansa,2018-09-19 11:47:07,0.8,bizdev
12622,sansa,2018-09-19 11:47:07,7.8999999999999995,project-00
12623,sansa,2018-09-19 11:47:07,0.18,project-43
12624,sansa,2018-09-19 11:47:07,1.0,project-51
12625,sansa,2018-09-20 00:00:00,1.0,pm
12626,sansa,2018-09-20 00:00:00,8.0,project-00
12627,sansa,2018-09-21 00:00:00,6.0,project-00
12628,sansa,2018-09-21 00:00:00,1.5,transit
12629,sansa,2018-09-24 00:00:00,1.0,bizdev
12630,sansa,2018-09-24 00:00:00,1.0,cultureandmanagement
12631,sansa,2018-09-24 00:00:00,1.0,opsandadmin
12632,sansa,2018-09-24 00:00:00,1.0,project-32
12633,sansa,2018-09-24 00:00:00,0.5,project-51
12634,sansa,2018-09-24 00:00:00,2.5,website
12635,sansa,2018-09-25 11:57:53,2.1,bizdev
12636,sansa,2018-09-25 11:57:53,0.28,datastrategy
12637,sansa,2018-09-25 11:57:53,0.58,project-32
12638,sansa,2018-09-25 11:57:53,3.54,project-51
12639,sansa,2018-09-25 11:57:53,2.8600000000000003,website
12640,sansa,2018-09-26 14:59:39,1.17,bizdev
12641,sansa,2018-09-26 14:59:39,1.27,project-32
12642,sansa,2018-09-26 14:59:39,0.33,project-43
12643,sansa,2018-09-26 14:59:39,7.28,project-51
12644,sansa,2018-09-26 14:59:39,1.03,project-73
12645,sansa,2018-09-26 14:59:39,1.4500000000000002,website
12646,sansa,2018-09-27 13:11:03,5.21,bizdev
12647,sansa,2018-09-27 13:11:03,0.62,blogideas
12648,sansa,2018-09-27 13:11:03,0.23,pm
12649,sansa,2018-09-27 13:11:03,0.57,project-32
12650,sansa,2018-09-27 13:11:03,3.0,project-51
12651,sansa,2018-09-28 12:45:48,5.5,bizdev
12652,sansa,2018-09-28 12:45:48,3.5,project-51
12653,sansa,2018-10-01 00:00:00,0.5,bizdev
12654,sansa,2018-10-01 00:00:00,0.5,project-32
12655,sansa,2018-10-01 00:00:00,0.5,project-43
12656,sansa,2018-10-01 00:00:00,3.0,project-51
12657,sansa,2018-10-01 00:00:00,2.0,transit
12658,sansa,2018-10-02 00:00:00,1.32,bizdev
12659,sansa,2018-10-02 00:00:00,3.29,blogideas
12660,sansa,2018-10-02 00:00:00,2.61,learning
12661,sansa,2018-10-02 00:00:00,1.02,project-31
12662,sansa,2018-10-02 00:00:00,3.0,project-51
12663,sansa,2018-10-02 00:00:00,1.17,strategy
12664,sansa,2018-10-02 00:00:00,0.47,website
12665,sansa,2018-10-03 00:00:00,6.0,bizdev
12666,sansa,2018-10-03 00:00:00,3.0,learning
12667,sansa,2018-10-03 00:00:00,1.0,project-32
12668,sansa,2018-10-04 10:23:52,4.29,bizdev
12669,sansa,2018-10-04 10:23:52,1.98,project-25
12670,sansa,2018-10-04 10:23:52,0.75,project-51
12671,sansa,2018-10-05 11:10:20,4.5,bizdev
12672,sansa,2018-10-05 11:10:20,1.0,pm
12673,sansa,2018-10-05 11:10:20,3.6,project-51
12674,sansa,2018-10-08 14:42:45,7.07,bizdev
12675,sansa,2018-10-08 14:42:45,0.5,datastrategy
12676,sansa,2018-10-08 14:42:45,0.67,learning
12677,sansa,2018-10-08 14:42:45,1.0,opsandadmin
12678,sansa,2018-10-08 14:42:45,0.67,project-25
12679,sansa,2018-10-09 00:00:00,7.63,bizdev
12680,sansa,2018-10-09 00:00:00,0.78,learning
12681,sansa,2018-10-09 00:00:00,1.42,project-31
12682,sansa,2018-10-09 00:00:00,0.72,security
12683,sansa,2018-10-10 10:19:05,0.48,bizdev
12684,sansa,2018-10-10 10:19:05,1.28,learning
12685,sansa,2018-10-10 10:19:05,1.63,project-01
12686,sansa,2018-10-10 10:19:05,2.7,project-25
12687,sansa,2018-10-10 10:19:05,0.42,website
12688,sansa,2018-10-11 00:00:00,2.22,bizdev
12689,sansa,2018-10-11 00:00:00,1.2,learning
12690,sansa,2018-10-11 00:00:00,0.5,pm
12691,sansa,2018-10-11 00:00:00,4.32,project-25
12692,sansa,2018-10-11 00:00:00,2.0,project-31
12693,sansa,2018-10-12 00:00:00,1.0,bizdev
12694,sansa,2018-10-12 00:00:00,2.0,hiring
12695,sansa,2018-10-12 00:00:00,0.67,opsandadmin
12696,sansa,2018-10-12 00:00:00,4.23,project-25
12697,sansa,2018-10-12 00:00:00,1.74,project-31
12698,sansa,2018-10-12 00:00:00,0.5,project-51
12699,sansa,2018-10-15 11:43:41,2.53,opsandadmin
12700,sansa,2018-10-15 11:43:41,1.15,project-25
12701,sansa,2018-10-15 11:43:41,3.5,project-31
12702,sansa,2018-10-15 11:43:41,0.8200000000000001,project-51
12703,sansa,2018-10-16 00:00:00,1.0,datastrategy
12704,sansa,2018-10-16 00:00:00,3.9699999999999998,learning
12705,sansa,2018-10-16 00:00:00,4.86,project-25
12706,sansa,2018-10-17 00:00:00,0.25,bizdev
12707,sansa,2018-10-17 00:00:00,3.13,learning
12708,sansa,2018-10-17 00:00:00,0.87,project-25
12709,sansa,2018-10-17 00:00:00,1.5,project-31
12710,sansa,2018-10-17 00:00:00,1.5,project-51
12711,sansa,2018-10-18 00:00:00,1.33,bizdev
12712,sansa,2018-10-18 00:00:00,0.9,datastrategy
12713,sansa,2018-10-18 00:00:00,1.0,hiring
12714,sansa,2018-10-18 00:00:00,1.45,learning
12715,sansa,2018-10-18 00:00:00,1.67,project-25
12716,sansa,2018-10-18 00:00:00,2.67,project-51
12717,sansa,2018-10-19 00:00:00,1.0,bizdev
12718,sansa,2018-10-19 00:00:00,4.68,learning
12719,sansa,2018-10-19 00:00:00,0.48,project-25
12720,sansa,2018-10-19 00:00:00,1.0,project-31
12721,sansa,2018-10-22 00:00:00,5.34,bizdev
12722,sansa,2018-10-22 00:00:00,0.5,datastrategy
12723,sansa,2018-10-22 00:00:00,0.58,opsandadmin
12724,sansa,2018-10-22 00:00:00,1.55,project-25
12725,sansa,2018-10-22 00:00:00,2.15,project-51
12726,sansa,2018-10-23 00:00:00,6.05,bizdev
12727,sansa,2018-10-23 00:00:00,0.5,datastrategy
12728,sansa,2018-10-23 00:00:00,1.5,project-25
12729,sansa,2018-10-23 00:00:00,1.5,project-31
12730,sansa,2018-10-23 00:00:00,1.0,project-51
12731,sansa,2018-10-24 00:00:00,1.5,bizdev
12732,sansa,2018-10-24 00:00:00,1.5,project-25
12733,sansa,2018-10-24 00:00:00,2.0,project-43
12734,sansa,2018-10-24 00:00:00,2.75,project-51
12735,sansa,2018-10-24 00:00:00,2.75,transit
12736,sansa,2018-10-25 00:00:00,1.97,bizdev
12737,sansa,2018-10-25 00:00:00,0.5,blogideas
12738,sansa,2018-10-25 00:00:00,0.5,cultureandmanagement
12739,sansa,2018-10-25 00:00:00,1.0,learning
12740,sansa,2018-10-25 00:00:00,1.0,pm
12741,sansa,2018-10-25 00:00:00,2.0,project-25
12742,sansa,2018-10-25 00:00:00,2.0,project-51
12743,sansa,2018-10-26 00:00:00,2.0,bizdev
12744,sansa,2018-10-26 00:00:00,2.0,blogideas
12745,sansa,2018-10-26 00:00:00,0.5,cultureandmanagement
12746,sansa,2018-10-26 00:00:00,1.0,project-25
12747,sansa,2018-10-26 00:00:00,3.0,project-31
12748,sansa,2018-10-29 00:00:00,2.7800000000000002,bizdev
12749,sansa,2018-10-29 00:00:00,0.5,cultureandmanagement
12750,sansa,2018-10-29 00:00:00,1.5,project-31
12751,sansa,2018-10-29 00:00:00,0.33,project-51
12752,sansa,2018-10-29 00:00:00,0.5,website
12753,sansa,2018-10-30 14:49:18,1.0,hiring
12754,sansa,2018-10-30 14:49:18,0.75,marketing
12755,sansa,2018-10-30 14:49:18,5.0,project-31
12756,sansa,2018-10-31 00:00:00,3.17,bizdev
12757,sansa,2018-10-31 00:00:00,2.05,blogideas
